ID,Y
6514,366
6515,314
6516,259
6517,124
6518,222
6519,302
6520,228
6521,185
6522,172
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,256
6536,527
6537,566
6538,251
6539,241
6540,100
6541,91
6542,221
6543,230
6544,81
6545,53
6546,49
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,438
6560,453
6561,364
6562,259
6563,315
6564,276
6565,78
6566,195
6567,221
6568,65
6569,27
6570,23
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0
6583,628
6584,326
6585,519
6586,316
6587,299
6588,300
6589,78
6590,226
6591,225
6592,214
6593,173
6594,163
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,315
6608,437
6609,267
6610,356
6611,278
6612,191
6613,78
6614,75
6615,74
6616,65
6617,27
6618,31
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,84
6632,242
6633,396
6634,560
6635,705
6636,752
6637,771
6638,781
6639,681
6640,591
6641,421
6642,251
6643,115
6644,16
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0
6655,86
6656,204
6657,217
6658,274
6659,290
6660,321
6661,317
6662,337
6663,327
6664,293
6665,276
6666,196
6667,92
6668,2
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,98
6680,326
6681,347
6682,354
6683,261
6684,147
6685,145
6686,147
6687,278
6688,309
6689,281
6690,178
6691,111
6692,25
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,81
6704,185
6705,248
6706,299
6707,328
6708,333
6709,340
6710,340
6711,345
6712,294
6713,282
6714,188
6715,106
6716,2
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,81
6728,186
6729,251
6730,317
6731,328
6732,336
6733,304
6734,290
6735,326
6736,291
6737,290
6738,167
6739,118
6740,14
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,86
6752,188
6753,246
6754,309
6755,309
6756,309
6757,319
6758,330
6759,324
6760,312
6761,282
6762,179
6763,75
6764,19
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,60
6776,85
6777,130
6778,168
6779,299
6780,289
6781,322
6782,316
6783,316
6784,325
6785,303
6786,179
6787,57
6788,2
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,95
6800,141
6801,267
6802,277
6803,199
6804,165
6805,209
6806,194
6807,150
6808,110
6809,121
6810,186
6811,81
6812,14
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,92
6824,141
6825,201
6826,365
6827,343
6828,351
6829,375
6830,367
6831,399
6832,385
6833,372
6834,224
6835,86
6836,8
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,64
6848,103
6849,119
6850,257
6851,252
6852,282
6853,290
6854,267
6855,304
6856,301
6857,309
6858,219
6859,68
6860,5
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,60
6872,96
6873,150
6874,317
6875,243
6876,251
6877,268
6878,290
6879,279
6880,291
6881,280
6882,224
6883,84
6884,6
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,76
6896,96
6897,149
6898,305
6899,252
6900,267
6901,251
6902,231
6903,244
6904,316
6905,291
6906,220
6907,77
6908,6
6909,0
6910,0
6911,0
6912,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,118
6920,324
6921,530
6922,708
6923,918
6924,951
6925,961
6926,958
6927,903
6928,859
6929,665
6930,262
6931,165
6932,21
6933,119
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,126
6944,329
6945,492
6946,705
6947,874
6948,984
6949,988
6950,965
6951,822
6952,714
6953,514
6954,236
6955,50
6956,4
6957,2
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,126
6968,326
6969,470
6970,676
6971,816
6972,962
6973,964
6974,960
6975,895
6976,664
6977,506
6978,202
6979,155
6980,19
6981,104
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,0
6991,128
6992,335
6993,465
6994,644
6995,850
6996,963
6997,988
6998,978
6999,938
7000,692
7001,608
7002,261
7003,147
7004,20
7005,25
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,0
7015,127
7016,326
7017,692
7018,876
7019,957
7020,993
7021,981
7022,978
7023,942
7024,939
7025,663
7026,226
7027,119
7028,8
7029,3
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,126
7040,289
7041,566
7042,712
7043,873
7044,963
7045,917
7046,888
7047,839
7048,702
7049,404
7050,234
7051,134
7052,4
7053,2
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0
7063,26
7064,92
7065,115
7066,177
7067,316
7068,392
7069,336
7070,478
7071,423
7072,372
7073,372
7074,130
7075,50
7076,3
7077,2
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7087,112
7088,308
7089,501
7090,602
7091,665
7092,856
7093,920
7094,927
7095,835
7096,655
7097,557
7098,263
7099,159
7100,10
7101,12
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,123
7112,321
7113,485
7114,737
7115,855
7116,977
7117,973
7118,807
7119,965
7120,1064
7121,873
7122,379
7123,118
7124,62
7125,22
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,118
7136,364
7137,707
7138,933
7139,973
7140,930
7141,973
7142,1014
7143,1033
7144,1066
7145,840
7146,303
7147,143
7148,31
7149,24
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,119
7160,335
7161,697
7162,910
7163,962
7164,990
7165,956
7166,984
7167,938
7168,861
7169,402
7170,215
7171,127
7172,3
7173,3
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,19
7184,84
7185,94
7186,159
7187,333
7188,454
7189,442
7190,371
7191,434
7192,414
7193,412
7194,287
7195,142
7196,4
7197,7
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,124
7208,327
7209,528
7210,656
7211,846
7212,900
7213,919
7214,917
7215,801
7216,707
7217,512
7218,354
7219,151
7220,2
7221,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,106
7232,296
7233,485
7234,556
7235,614
7236,626
7237,580
7238,577
7239,581
7240,625
7241,534
7242,230
7243,33
7244,16
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,48
7256,107
7257,142
7258,167
7259,536
7260,632
7261,645
7262,649
7263,650
7264,466
7265,517
7266,334
7267,163
7268,10
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,82
7280,262
7281,418
7282,459
7283,695
7284,706
7285,759
7286,823
7287,687
7288,530
7289,635
7290,355
7291,154
7292,6
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,96
7304,312
7305,490
7306,604
7307,689
7308,745
7309,914
7310,931
7311,840
7312,679
7313,437
7314,319
7315,138
7316,4
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,104
7328,325
7329,518
7330,678
7331,821
7332,903
7333,922
7334,937
7335,850
7336,709
7337,563
7338,369
7339,142
7340,3
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,105
7352,329
7353,520
7354,623
7355,650
7356,909
7357,922
7358,867
7359,789
7360,652
7361,538
7362,339
7363,32
7364,5
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,52
7376,131
7377,181
7378,231
7379,261
7380,279
7381,282
7382,305
7383,433
7384,368
7385,516
7386,396
7387,165
7388,9
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,110
7400,326
7401,510
7402,615
7403,660
7404,694
7405,959
7406,892
7407,782
7408,467
7409,508
7410,309
7411,133
7412,3
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,106
7424,284
7425,484
7426,585
7427,812
7428,832
7429,833
7430,921
7431,873
7432,658
7433,501
7434,367
7435,151
7436,5
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,109
7448,233
7449,343
7450,522
7451,787
7452,809
7453,820
7454,881
7455,839
7456,667
7457,595
7458,377
7459,146
7460,5
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,73
7472,295
7473,438
7474,587
7475,829
7476,771
7477,821
7478,918
7479,869
7480,674
7481,571
7482,319
7483,165
7484,5
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,112
7496,205
7497,344
7498,587
7499,663
7500,688
7501,697
7502,699
7503,738
7504,618
7505,492
7506,282
7507,100
7508,24
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,135
7520,148
7521,213
7522,395
7523,554
7524,589
7525,620
7526,562
7527,621
7528,396
7529,275
7530,325
7531,35
7532,23
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,61
7544,87
7545,107
7546,249
7547,249
7548,272
7549,275
7550,272
7551,288
7552,264
7553,257
7554,191
7555,83
7556,20
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,134
7568,215
7569,259
7570,519
7571,663
7572,715
7573,640
7574,634
7575,648
7576,518
7577,514
7578,296
7579,127
7580,23
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7591,117
7592,166
7593,225
7594,213
7595,459
7596,587
7597,553
7598,372
7599,380
7600,426
7601,385
7602,196
7603,26
7604,21
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,76
7616,137
7617,200
7618,387
7619,485
7620,388
7621,592
7622,595
7623,564
7624,388
7625,370
7626,301
7627,80
7628,25
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,60
7640,102
7641,158
7642,193
7643,424
7644,342
7645,521
7646,223
7647,289
7648,347
7649,378
7650,314
7651,36
7652,33
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,122
7664,162
7665,172
7666,223
7667,311
7668,300
7669,281
7670,280
7671,285
7672,252
7673,254
7674,209
7675,98
7676,24
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,128
7688,176
7689,200
7690,281
7691,277
7692,298
7693,287
7694,438
7695,377
7696,371
7697,365
7698,276
7699,94
7700,21
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,0
7710,0
7711,85
7712,164
7713,232
7714,277
7715,404
7716,315
7717,458
7718,416
7719,383
7720,316
7721,287
7722,231
7723,36
7724,19
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,60
7736,82
7737,88
7738,148
7739,281
7740,219
7741,258
7742,229
7743,234
7744,307
7745,315
7746,307
7747,93
7748,23
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,147
7760,205
7761,217
7762,283
7763,297
7764,343
7765,290
7766,293
7767,292
7768,256
7769,253
7770,253
7771,99
7772,28
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,94
7785,91
7786,210
7787,211
7788,176
7789,244
7790,153
7791,155
7792,176
7793,169
7794,90
7795,43
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,0
7808,98
7809,84
7810,113
7811,215
7812,231
7813,272
7814,281
7815,284
7816,234
7817,221
7818,152
7819,63
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,0
7830,0
7831,0
7832,97
7833,85
7834,198
7835,192
7836,145
7837,131
7838,131
7839,241
7840,166
7841,153
7842,125
7843,75
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,231
7857,433
7858,417
7859,377
7860,363
7861,364
7862,315
7863,325
7864,254
7865,256
7866,119
7867,45
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,178
7881,381
7882,440
7883,733
7884,953
7885,901
7886,787
7887,823
7888,582
7889,449
7890,258
7891,68
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,242
7905,327
7906,607
7907,915
7908,962
7909,832
7910,831
7911,859
7912,658
7913,472
7914,203
7915,55
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,232
7929,375
7930,583
7931,804
7932,926
7933,844
7934,842
7935,860
7936,658
7937,477
7938,220
7939,58
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,219
7953,373
7954,560
7955,569
7956,699
7957,814
7958,712
7959,535
7960,602
7961,292
7962,183
7963,41
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,223
7977,392
7978,523
7979,892
7980,854
7981,835
7982,820
7983,838
7984,580
7985,461
7986,202
7987,43
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0
8000,266
8001,405
8002,539
8003,901
8004,965
8005,831
8006,830
8007,780
8008,608
8009,389
8010,161
8011,31
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,195
8025,337
8026,535
8027,677
8028,778
8029,658
8030,814
8031,911
8032,631
8033,481
8034,235
8035,58
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0
8048,231
8049,381
8050,586
8051,924
8052,973
8053,961
8054,881
8055,821
8056,575
8057,465
8058,264
8059,101
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,209
8073,318
8074,409
8075,527
8076,614
8077,570
8078,552
8079,262
8080,202
8081,181
8082,168
8083,59
8084,0
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,169
8097,270
8098,471
8099,363
8100,502
8101,480
8102,477
8103,396
8104,314
8105,148
8106,124
8107,83
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,289
8121,443
8122,430
8123,430
8124,488
8125,442
8126,403
8127,248
8128,251
8129,179
8130,146
8131,81
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0
8144,239
8145,414
8146,460
8147,450
8148,462
8149,503
8150,424
8151,493
8152,314
8153,374
8154,252
8155,87
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0
8168,231
8169,532
8170,431
8171,527
8172,468
8173,575
8174,446
8175,316
8176,328
8177,339
8178,178
8179,81
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,0
8192,186
8193,318
8194,405
8195,553
8196,552
8197,558
8198,618
8199,290
8200,218
8201,162
8202,155
8203,79
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8215,0
8216,188
8217,473
8218,380
8219,389
8220,396
8221,403
8222,478
8223,227
8224,408
8225,355
8226,231
8227,111
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0
8240,270
8241,487
8242,496
8243,569
8244,625
8245,698
8246,735
8247,486
8248,310
8249,247
8250,190
8251,97
8252,0
8253,0
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,0
8263,0
8264,211
8265,371
8266,418
8267,532
8268,610
8269,500
8270,541
8271,461
8272,523
8273,192
8274,181
8275,83
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0
8288,135
8289,239
8290,488
8291,385
8292,430
8293,401
8294,407
8295,245
8296,268
8297,269
8298,173
8299,110
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,189
8313,438
8314,375
8315,411
8316,500
8317,534
8318,509
8319,201
8320,395
8321,361
8322,182
8323,86
8324,0
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0
8336,183
8337,331
8338,412
8339,388
8340,372
8341,361
8342,345
8343,216
8344,217
8345,175
8346,146
8347,66
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,229
8361,389
8362,495
8363,502
8364,496
8365,467
8366,501
8367,475
8368,462
8369,412
8370,178
8371,74
8372,3
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,222
8385,395
8386,510
8387,578
8388,626
8389,631
8390,704
8391,498
8392,478
8393,448
8394,182
8395,76
8396,5
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,376
8409,548
8410,636
8411,515
8412,415
8413,457
8414,485
8415,588
8416,589
8417,414
8418,163
8419,66
8420,6
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0
8432,176
8433,323
8434,452
8435,654
8436,405
8437,443
8438,531
8439,503
8440,455
8441,327
8442,187
8443,61
8444,6
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,308
8457,486
8458,480
8459,584
8460,441
8461,344
8462,319
8463,369
8464,399
8465,266
8466,149
8467,55
8468,5
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,279
8481,403
8482,646
8483,503
8484,451
8485,478
8486,451
8487,484
8488,547
8489,329
8490,155
8491,70
8492,5
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,407
8505,548
8506,596
8507,683
8508,713
8509,705
8510,716
8511,636
8512,534
8513,422
8514,182
8515,80
8516,3
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,286
8529,432
8530,479
8531,503
8532,410
8533,328
8534,317
8535,364
8536,388
8537,259
8538,137
8539,62
8540,6
8541,0
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,141
8553,359
8554,498
8555,516
8556,532
8557,692
8558,567
8559,620
8560,498
8561,440
8562,221
8563,68
8564,3
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,179
8577,449
8578,406
8579,481
8580,454
8581,427
8582,578
8583,550
8584,404
8585,363
8586,170
8587,80
8588,13
8589,31
8590,175
8591,0
8592,0
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0
8600,189
8601,340
8602,339
8603,490
8604,367
8605,472
8606,486
8607,393
8608,403
8609,284
8610,150
8611,72
8612,24
8613,52
8614,358
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0
8624,245
8625,329
8626,650
8627,680
8628,653
8629,622
8630,667
8631,634
8632,559
8633,428
8634,268
8635,65
8636,5
8637,0
8638,0
8639,0
8640,0
